"txNomeParlamentar";"ideCadastro";"nuCarteiraParlamentar";"nuLegislatura";"sgUF";"sgPartido";"codLegislatura";"numSubCota";"txtDescricao";"numEspecificacaoSubCota";"txtDescricaoEspecificacao";"txtFornecedor";"txtCNPJCPF";"txtNumero";"indTipoDocumento";"datEmissao";"vlrDocumento";"vlrGlosa";"vlrLiquido";"numMes";"numAno";"numParcela";"txtPassageiro";"txtTrecho";"numLote";"numRessarcimento";"vlrRestituicao";"nuDeputadoId";"ideDocumento"
"TONINHO WANDSCHEER";"178934";"470";"";"PR";"PROS";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"HIROMI ABE PAPELARIA EIRELI";"106.853.800/0010-7";"26691";"4";"2019-01-30T00:00:00";"45.4";"0";"45.4";"1";"2019";"0";"";"";"1566690";"";"";"2940";"6759865"
"TONINHO WANDSCHEER";"178934";"470";"";"PR";"PROS";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0311-2";"216361";"4";"2019-01-28T00:00:00";"182.08";"0";"182.08";"1";"2019";"0";"";"";"1566690";"";"";"2940";"6759336"
"TONINHO WANDSCHEER";"178934";"470";"";"PR";"PROS";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0320-1";"239784";"4";"2019-01-17T00:00:00";"214.62";"0";"214.62";"1";"2019";"0";"";"";"1566690";"";"";"2940";"6759265"
"TONINHO WANDSCHEER";"178934";"470";"";"PR";"PROS";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"VELHA PAINEIRA COMERCIO DE COMBUSTIVEIS LTDA";"304.866.260/0011-0";"27738";"4";"2019-01-29T00:00:00";"30";"0";"30";"1";"2019";"0";"";"";"1566690";"";"";"2940";"6759855"
"TONINHO WANDSCHEER";"178934";"470";"";"PR";"PROS";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"GP SISTEMAS E SERVICOS LTDA";"104.690.720/0013-6";"4152";"0";"2019-01-30T00:00:00";"585.6";"0";"585.6";"1";"2019";"0";"";"";"1566689";"";"";"2940";"6746859"
"TONINHO WANDSCHEER";"178934";"470";"";"PR";"PROS";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"Enio Rudnei Pereira dos Anjos & CIA LTDA";"043.865.290/0014-6";"71";"0";"2019-01-21T00:00:00";"4950";"0";"4950";"1";"2019";"0";"";"";"1557096";"";"";"2940";"6744345"
"TONINHO WANDSCHEER";"178934";"470";"";"PR";"PROS";"55";"123";"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS";"0";"";"EMPRESA PRINCESA DO NORTE S/A";"811.598.570/0015-0";"787913";"0";"2019-01-27T00:00:00";"114.27";"0";"114.27";"1";"2019";"0";"";"";"1566688";"";"";"2940";"6760076"
"TONINHO WANDSCHEER";"178934";"470";"";"PR";"PROS";"56";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"Beatriz Chiavegatti Amorese - ME";"092.131.070/0019-2";"000048";"1";"2019-02-01T00:00:00";"1423";"0";"1423";"1";"2019";"0";"";"";"1566689";"";"";"2940";"6760332"
"TONINHO WANDSCHEER";"178934";"470";"";"PR";"PROS";"56";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"Lucas Paulino de Sousa Nogueira";"311.805.700/0013-4";"001191413";"0";"2019-02-05T00:00:00";"215.5";"0";"215.5";"2";"2019";"0";"";"";"1566688";"";"";"2940";"6760268"
"TONINHO WANDSCHEER";"178934";"470";"";"PR";"PROS";"56";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"CONDE & DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA";"096.137.720/0017-3";"8927";"0";"2019-02-01T00:00:00";"600";"0";"600";"1";"2019";"0";"";"";"1566689";"";"";"2940";"6760257"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"COMPANHIA DE SANEAMENTO DO PARANA SANEPAR";"764.840.130/0014-5";"999";"0";"2019-01-21T00:00:00";"447.41";"0";"447.41";"1";"2019";"0";"";"";"1557014";"";"";"2992";"6744113"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"Copel Distribuição S.A.";"043.688.980/0010-6";"59222177";"0";"2019-01-12T00:00:00";"583.3";"0";"583.3";"1";"2019";"0";"";"";"1557014";"";"";"2992";"6744101"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"COPEL TELECOMUNICACOES S.A.";"043.688.650/0016-6";"19536372";"0";"2019-01-20T00:00:00";"199.9";"0";"199.9";"1";"2019";"0";"";"";"1557014";"";"";"2992";"6744070"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"GP SISTEMAS E SERVIÇOS LTDA";"104.690.720/0013-6";"4145";"0";"2019-01-18T00:00:00";"460";"0";"460";"1";"2019";"0";"";"";"1557014";"";"";"2992";"6744067"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"ROSE MARIE DE LARA";"257.492.779/68  -";"S/N";"1";"2019-01-23T00:00:00";"6000";"0";"6000";"1";"2019";"0";"";"";"1557015";"";"";"2992";"6744043"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO BLUE 32 EIRELI";"305.681.100/0011-5";"63168";"4";"2019-01-14T00:00:00";"211.84";"0";"211.84";"1";"2019";"0";"";"";"1554518";"";"";"2992";"6738962"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO EROL LTDA";"761.938.790/0010-5";"154827";"4";"2019-01-22T00:00:00";"223.98";"0";"223.98";"1";"2019";"0";"";"";"1557016";"";"";"2992";"6744036"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO ORTONA LTDA";"850.581.700/0018-0";"53324";"4";"2019-01-07T00:00:00";"187.44";"0";"187.44";"1";"2019";"0";"";"";"1554518";"";"";"2992";"6738978"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO ORTONA LTDA";"850.581.700/0018-0";"53518";"4";"2019-01-07T00:00:00";"217.14";"0";"217.14";"1";"2019";"0";"";"";"1554518";"";"";"2992";"6738969"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO ORTONA LTDA";"850.581.700/0018-0";"54564";"4";"2019-01-09T00:00:00";"170.11";"0";"170.11";"1";"2019";"0";"";"";"1554518";"";"";"2992";"6738963"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO ORTONA LTDA";"850.581.700/0018-0";"55502";"4";"2019-01-10T00:00:00";"108.18";"0";"108.18";"1";"2019";"0";"";"";"1554518";"";"";"2992";"6738970"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO ORTONA LTDA";"850.581.700/0018-0";"61397";"4";"2019-01-18T00:00:00";"239.38";"0";"239.38";"1";"2019";"0";"";"";"1557016";"";"";"2992";"6744023"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO ORTONA LTDA";"850.581.700/0018-0";"65234";"4";"2019-01-23T00:00:00";"206.02";"0";"206.02";"1";"2019";"0";"";"";"1557016";"";"";"2992";"6744028"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO ORTONA LTDA";"850.581.700/0018-0";"65306";"4";"2019-01-23T00:00:00";"236.45";"0";"236.45";"1";"2019";"0";"";"";"1557016";"";"";"2992";"6744031"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO ORTONA LTDA";"850.581.700/0018-0";"66109";"4";"2019-01-24T00:00:00";"189.69";"0";"189.69";"1";"2019";"0";"";"";"1557016";"";"";"2992";"6744013"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO ROSANE LTDA";"793.408.400/0015-3";"1011648";"4";"2019-01-20T00:00:00";"66.09";"0";"66.09";"1";"2019";"0";"";"";"1557016";"";"";"2992";"6744027"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO USS GUARAREMA LTDA";"254.499.170/0010-7";"010024";"4";"2019-01-10T00:00:00";"148.89";"0";"148.89";"1";"2019";"0";"";"";"1554518";"";"";"2992";"6738964"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0311-2";"216606";"4";"2019-01-29T00:00:00";"155.37";"0";"155.37";"1";"2019";"0";"";"";"1557220";"";"";"2992";"6744684"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"LEOM COMERCIO DE COMBUSTIVEIS LTDA";"041.956.210/0012-9";"271757";"4";"2019-01-21T00:00:00";"395.35";"0";"395.35";"1";"2019";"0";"";"";"1557016";"";"";"2992";"6744009"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MARCOS VENICO SCRIPES";"017.308.930/0019-3";"212258";"4";"2019-01-08T00:00:00";"294.89";"0";"294.89";"1";"2019";"0";"";"";"1554518";"";"";"2992";"6738967"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MARCOS VENICO SCRIPES";"017.308.930/0019-3";"232794";"4";"2019-01-27T00:00:00";"150.11";"0";"150.11";"1";"2019";"0";"";"";"1557016";"";"";"2992";"6744016"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MARCOS VENICO SCRIPES";"017.308.930/0019-3";"232952";"4";"2019-01-27T00:00:00";"223.37";"0";"223.37";"1";"2019";"0";"";"";"1557016";"";"";"2992";"6744021"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO DE SERVICOS ROSARIO LTDA";"750.632.970/0013-3";"884901";"4";"2019-01-24T00:00:00";"199.55";"0";"199.55";"1";"2019";"0";"";"";"1557016";"";"";"2992";"6744034"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"ZTECX COMERCIO DE COMBUSTIVEIS LTDA.";"145.056.080/0018-2";"197641";"4";"2019-01-04T00:00:00";"207.03";"0";"207.03";"1";"2019";"0";"";"";"1554518";"";"";"2992";"6738972"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"10";"TELEFONIA";"0";"";"Telefônica Brasil S. A. VIVO";"025.581.570/0016-2";"2036930133";"0";"2019-01-18T00:00:00";"321.97";"19.99";"301.98";"1";"2019";"0";"";"";"1557014";"";"";"2992";"6744076"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - CARTA REGISTRADA COM AR";"000.000.000/0000-7";"RSP : 2265482";"1";"2019-01-08T15:22:22";"28.4";"0";"28.4";"1";"2019";"0";"";"";"0";"0";"";"2992";"0"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - CARTA REGISTRADA COM AR";"000.000.000/0000-7";"RSP : 2265922";"1";"2019-01-15T14:47:31";"227.2";"0";"227.2";"1";"2019";"0";"";"";"0";"0";"";"2992";"0"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266329";"1";"2019-01-25T11:15:08";"207.94";"0";"207.94";"1";"2019";"0";"";"";"0";"0";"";"2992";"0"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"ECT -  EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS";"340.283.162/7040-2";"034";"1";"2019-01-14T00:00:00";"59.8";"0";"59.8";"1";"2019";"0";"";"";"1554521";"";"";"2992";"6738960"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"14";"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.";"0";"";"AVENIDA HOTEL";"094.257.890/0010-5";"3500";"0";"2019-01-22T00:00:00";"105";"0";"105";"1";"2019";"0";"";"";"1557014";"";"";"2992";"6744065"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"14";"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.";"0";"";"AVENIDA HOTEL";"094.257.890/0010-5";"3501";"0";"2019-01-22T00:00:00";"105";"0";"105";"1";"2019";"0";"";"";"1557014";"";"";"2992";"6744062"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"14";"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.";"0";"";"Kuster Hotel LTDA";"093.952.550/0017-5";"201900000023666";"0";"2019-01-04T00:00:00";"209";"0";"209";"1";"2019";"0";"";"";"1554517";"";"";"2992";"6738983"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"14";"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.";"0";"";"SANPIETRO EXECUTIVE HOTEL";"050.131.360/0015-0";"201936500";"0";"2019-01-21T00:00:00";"282";"0";"282";"1";"2019";"0";"";"";"1557014";"";"";"2992";"6744049"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"14";"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.";"0";"";"SANPIETRO EXECUTIVE HOTEL";"050.131.360/0015-0";"201936501";"0";"2019-01-21T00:00:00";"268";"0";"268";"1";"2019";"0";"";"";"1557014";"";"";"2992";"6744050"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"14";"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.";"0";"";"SANPIETRO EXECUTIVE HOTEL";"050.131.360/0015-0";"201936502";"0";"2019-01-21T00:00:00";"185";"0";"185";"1";"2019";"0";"";"";"1557014";"";"";"2992";"6744054"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"UNIVERSAL LOCADORA DE VEICULOS LTDA";"008.384.640/0017-1";"818";"1";"2019-01-25T00:00:00";"6161";"0";"6161";"1";"2019";"0";"";"";"1557015";"";"";"2992";"6744039"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2189.083548";"0";"2019-01-18T00:00:00";"1236.17";"0";"1236.17";"1";"2019";"0";"ROSSONI";"CWB/BSB";"0";"0";"";"2992";"1634794"
"ROSSONI";"178935";"464";"2015";"PR";"PSDB";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2189.083549";"0";"2019-01-18T00:00:00";"1236.17";"0";"1236.17";"1";"2019";"0";"GERSON NUNES DA SILVA";"CWB/BSB";"0";"0";"";"2992";"1634795"
"ALEXANDRE VALLE";"178936";"285";"2015";"RJ";"PR";"55";"10";"TELEFONIA";"0";"";"Telefônica Brasil S. A. VIVO";"025.581.570/0016-2";"15094284";"0";"2019-01-11T00:00:00";"1424.18";"35.04";"1389.14";"1";"2019";"0";"";"";"1554958";"";"";"2952";"6740211"
"ALEXANDRE VALLE";"178936";"285";"2015";"RJ";"PR";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"NS AUTOMÓVEIS RIO EIRELI";"130.500.440/0017-8";"s/n";"1";"2019-01-08T00:00:00";"9000";"0";"9000";"1";"2019";"0";"";"";"1553057";"";"";"2952";"6734973"
"ALEXANDRE VALLE";"178936";"285";"2015";"RJ";"PR";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2189.197071";"0";"2019-01-20T00:00:00";"1680.17";"0";"1680.17";"1";"2019";"0";"ADRIANA NOGUEIRA BASILIO";"SDU/BSB";"0";"0";"";"2952";"1634805"
"ALTINEU CÔRTES";"178937";"286";"";"RJ";"PR";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"OLIMAR ADMINISTRACAO DE IMOVEIS LTDA - ME";"044.778.020/0014-8";"S/N";"1";"2019-01-17T00:00:00";"5887.69";"6";"5881.69";"1";"2019";"0";"";"";"1555393";"";"";"3005";"6741491"
"ALTINEU CÔRTES";"178937";"286";"";"RJ";"PR";"55";"9";"PASSAGENS AÉREAS";"0";"";"GOL LINHAS AEREAS INTELIGENTES S.A.";"061.642.530/0018-7";"1270002726117";"0";"2019-01-06T00:00:00";"2221.26";"0";"2221.26";"1";"2019";"0";"";"";"1554102";"";"";"3005";"6737762"
"ALTINEU CÔRTES";"178937";"286";"";"RJ";"PR";"55";"9";"PASSAGENS AÉREAS";"0";"";"GOL LINHAS AEREAS INTELIGENTES S.A.";"061.642.530/0018-7";"1270002726351";"0";"2019-01-07T00:00:00";"4459.24";"0";"4459.24";"1";"2019";"0";"BRUNO BIERRENBACH BONETTI; BRUNO BIERRENBACH BONETTI;";"";"1554102";"";"";"3005";"6737766"
"ALTINEU CÔRTES";"178937";"286";"";"RJ";"PR";"55";"9";"PASSAGENS AÉREAS";"0";"";"TAM LINHAS AEREAS S/A.";"020.128.620/0016-0";"9572187447568";"0";"2019-01-01T00:00:00";"2173.89";"0";"2173.89";"1";"2019";"0";"";"";"1554102";"";"";"3005";"6737759"
"ALTINEU CÔRTES";"178937";"286";"";"RJ";"PR";"55";"9";"PASSAGENS AÉREAS";"0";"";"TAM LINHAS AEREAS S/A.";"020.128.620/0016-0";"9572188063326";"0";"2019-01-15T00:00:00";"1498.49";"0";"1498.49";"1";"2019";"0";"";"";"1554103";"";"";"3005";"6737767"
"ALTINEU CÔRTES";"178937";"286";"";"RJ";"PR";"55";"10";"TELEFONIA";"0";"";"TELEFONICA BRASIL S.A.";"025.581.570/0016-2";"14928685";"0";"2019-01-08T00:00:00";"1428.94";"30.43";"1398.51";"1";"2019";"0";"";"";"1565742";"";"";"3005";"6757678"
"CABO DACIOLO";"178938";"289";"2015";"RJ";"PATRI";"55";"9";"PASSAGENS AÉREAS";"0";"";"AZUL LINHAS AÉREAS INTELIGENTES S.A";"092.962.950/0016-0";"C9LYSV";"0";"2019-01-04T00:00:00";"1393.2";"0";"1393.2";"1";"2019";"0";"";"";"1552634";"";"";"3075";"6733805"
"CABO DACIOLO";"178938";"289";"2015";"RJ";"PATRI";"55";"9";"PASSAGENS AÉREAS";"0";"";"AZUL LINHAS AÉREAS INTELIGENTES S.A";"092.962.950/0016-0";"SLZPJE";"0";"2019-01-04T00:00:00";"1100.17";"0";"1100.17";"1";"2019";"0";"";"";"1552634";"";"";"3075";"6733807"
"CABO DACIOLO";"178938";"289";"2015";"RJ";"PATRI";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266712";"1";"2019-01-25T13:48:56";"50.64";"0";"50.64";"1";"2019";"0";"";"";"0";"0";"";"3075";"0"
"CABO DACIOLO";"178938";"289";"2015";"RJ";"PATRI";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"OMEGA LOCADORA DE VEÍCULOS LTDA ME";"128.427.000/0010-2";"311";"4";"2019-01-24T00:00:00";"3800";"0";"3800";"1";"2019";"0";"";"";"1555722";"";"";"3075";"6742339"
"CABO DACIOLO";"178938";"289";"2015";"RJ";"PATRI";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AZUL";"092.962.950/0016-0";"Bilhete: DCYT6Z";"0";"2019-01-11T00:00:00";"1463.17";"0";"1463.17";"1";"2019";"0";"CABO DACIOLO";"SDU/VCP";"0";"0";"";"3075";"1633810"
"CABO DACIOLO";"178938";"289";"2015";"RJ";"PATRI";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AZUL";"092.962.950/0016-0";"Bilhete: VEGSQZ";"0";"2019-01-11T00:00:00";"1461.2";"0";"1461.2";"1";"2019";"0";"CABO DACIOLO";"VCP/SDU";"0";"0";"";"3075";"1633809"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO SERVICO ROCAR RIO LTDA";"423.507.850/0017-2";"254199";"0";"2019-01-03T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1553634";"";"";"3055";"6736469"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"PONEI POSTO DE GASOLINA LTDA";"340.353.030/0016-1";"118411";"0";"2019-01-02T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1553634";"";"";"3055";"6736472"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"PONEI POSTO DE GASOLINA LTDA";"340.353.030/0016-1";"119202";"0";"2019-01-04T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1553634";"";"";"3055";"6736463"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"NUVEM COMUNICACAO DIGITAL EIRELI - ME";"244.746.390/0017-7";"107";"4";"2019-01-21T00:00:00";"25000";"0";"25000";"1";"2019";"0";"";"";"1555131";"";"";"3055";"6740582"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2266555";"1";"2019-01-24T10:30:14";"48.5";"0";"48.5";"1";"2019";"0";"";"";"0";"0";"";"3055";"0"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265345";"1";"2019-01-07T15:59:29";"38.21";"0";"38.21";"1";"2019";"0";"";"";"0";"0";"";"3055";"0"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265671";"1";"2019-01-10T16:06:51";"25.12";"0";"25.12";"1";"2019";"0";"";"";"0";"0";"";"3055";"0"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266525";"1";"2019-01-23T15:44:36";"50.31";"0";"50.31";"1";"2019";"0";"";"";"0";"0";"";"3055";"0"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266554";"1";"2019-01-24T10:30:51";"26.13";"0";"26.13";"1";"2019";"0";"";"";"0";"0";"";"3055";"0"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266864";"1";"2019-01-29T12:21:24";"38.21";"0";"38.21";"1";"2019";"0";"";"";"0";"0";"";"3055";"0"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266879";"1";"2019-01-29T11:24:42";"93.69";"0";"93.69";"1";"2019";"0";"";"";"0";"0";"";"3055";"0"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL COM AR";"000.000.000/0000-7";"RSP : 2265568";"1";"2019-01-09T12:50:46";"261.24";"0";"261.24";"1";"2019";"0";"";"";"0";"0";"";"3055";"0"
"MARCO ANTÔNIO CABRAL";"178942";"319";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL COM AR";"000.000.000/0000-7";"RSP : 2265808";"1";"2019-01-14T14:54:00";"176.33";"0";"176.33";"1";"2019";"0";"";"";"0";"0";"";"3055";"0"
"MARCOS SOARES";"178943";"321";"2015";"RJ";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO AGULHAS NEGRAS LTDA ME";"088.771.750/0019-3";"007352";"4";"2019-01-18T00:00:00";"200.03";"0";"200.03";"1";"2019";"0";"";"";"1555093";"";"";"2911";"6739962"
