Nome;Partido;UF;Tipo_de_Despesa;Valor;Gastos;
FRANCO CARTAFINA;PP;MG;COMBUSTÍVEIS E LUBRIFICANTES.;11205;11205;
FRANCO CARTAFINA;PP;MG;EMISSÃO BILHETE AÉREO;8392;8392;
FRANCO CARTAFINA;PP;MG;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;8000;8000;
FRANCO CARTAFINA;PP;MG;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;7734;7734;
FRANCO CARTAFINA;PP;MG;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;4456;4456;
FRANCO CARTAFINA;PP;MG;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;1798;1798;
FRANCO CARTAFINA;PP;MG;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;1383;1383;
FRANCO CARTAFINA;PP;MG;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;1361;1361;
FRANCO CARTAFINA;PP;MG;PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS;1153;1153;
FRANCO CARTAFINA;PP;MG;PASSAGENS AÉREAS;985;985;
FRANCO CARTAFINA;PP;MG;TELEFONIA;411;411;
FRANCO CARTAFINA;PP;MG;ASSINATURA DE PUBLICAÇÕES;390;390;
FRANCO CARTAFINA;PP;MG;SERVIÇOS POSTAIS;189;189;
FRANCO CARTAFINA;PP;MG;Total;47458;0;
GUIGA PEIXOTO;PSL;SP;EMISSÃO BILHETE AÉREO;13555;13555;
GUIGA PEIXOTO;PSL;SP;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;10352;10352;
GUIGA PEIXOTO;PSL;SP;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;6219;6219;
GUIGA PEIXOTO;PSL;SP;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;4044;4044;
GUIGA PEIXOTO;PSL;SP;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;3281;3281;
GUIGA PEIXOTO;PSL;SP;PASSAGENS AÉREAS;2565;2565;
GUIGA PEIXOTO;PSL;SP;SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.;2445;2445;
GUIGA PEIXOTO;PSL;SP;COMBUSTÍVEIS E LUBRIFICANTES.;2391;2391;
GUIGA PEIXOTO;PSL;SP;TELEFONIA;1496;1496;
GUIGA PEIXOTO;PSL;SP;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;899;899;
GUIGA PEIXOTO;PSL;SP;SERVIÇOS POSTAIS;133;133;
GUIGA PEIXOTO;PSL;SP;Total;47380;0;
CARLOS BEZERRA;MDB;MT;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;19643;19643;
CARLOS BEZERRA;MDB;MT;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;15000;15000;
CARLOS BEZERRA;MDB;MT;EMISSÃO BILHETE AÉREO;10171;10171;
CARLOS BEZERRA;MDB;MT;TELEFONIA;1502;1502;
CARLOS BEZERRA;MDB;MT;SERVIÇOS POSTAIS;695;695;
CARLOS BEZERRA;MDB;MT;Total;47011;0;
LUIZ CARLOS MOTTA;PL;SP;EMISSÃO BILHETE AÉREO;16025;16025;
LUIZ CARLOS MOTTA;PL;SP;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;14800;14800;
LUIZ CARLOS MOTTA;PL;SP;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;8373;8373;
LUIZ CARLOS MOTTA;PL;SP;SERVIÇOS POSTAIS;2563;2563;
LUIZ CARLOS MOTTA;PL;SP;COMBUSTÍVEIS E LUBRIFICANTES.;2360;2360;
LUIZ CARLOS MOTTA;PL;SP;PASSAGENS AÉREAS;1746;1746;
LUIZ CARLOS MOTTA;PL;SP;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;932;932;
LUIZ CARLOS MOTTA;PL;SP;TELEFONIA;60;60;
LUIZ CARLOS MOTTA;PL;SP;Total;46859;0;
IGOR KANNÁRIO;PHS;BA;EMISSÃO BILHETE AÉREO;18526;18526;
IGOR KANNÁRIO;PHS;BA;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;15067;15067;
IGOR KANNÁRIO;PHS;BA;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;4442;4442;
IGOR KANNÁRIO;PHS;BA;COMBUSTÍVEIS E LUBRIFICANTES.;3818;3818;
IGOR KANNÁRIO;PHS;BA;PASSAGENS AÉREAS;1855;1855;
IGOR KANNÁRIO;PHS;BA;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;1852;1852;
IGOR KANNÁRIO;PHS;BA;SERVIÇOS POSTAIS;272;272;
IGOR KANNÁRIO;PHS;BA;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;52;52;
IGOR KANNÁRIO;PHS;BA;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;40;40;
IGOR KANNÁRIO;PHS;BA;TELEFONIA;6;6;
IGOR KANNÁRIO;PHS;BA;Total;45929;0;
JOSE MARIO SCHREINER;DEM;GO;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;26300;26300;
JOSE MARIO SCHREINER;DEM;GO;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;15841;15841;
JOSE MARIO SCHREINER;DEM;GO;COMBUSTÍVEIS E LUBRIFICANTES.;2154;2154;
JOSE MARIO SCHREINER;DEM;GO;SERVIÇOS POSTAIS;481;481;
JOSE MARIO SCHREINER;DEM;GO;TELEFONIA;459;459;
JOSE MARIO SCHREINER;DEM;GO;Total;45235;0;
PAULO RAMOS;PDT;RJ;EMISSÃO BILHETE AÉREO;20249;20249;
PAULO RAMOS;PDT;RJ;COMBUSTÍVEIS E LUBRIFICANTES.;8142;8142;
PAULO RAMOS;PDT;RJ;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;5500;5500;
PAULO RAMOS;PDT;RJ;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;5200;5200;
PAULO RAMOS;PDT;RJ;ASSINATURA DE PUBLICAÇÕES;2486;2486;
PAULO RAMOS;PDT;RJ;PASSAGENS AÉREAS;1585;1585;
PAULO RAMOS;PDT;RJ;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1031;1031;
PAULO RAMOS;PDT;RJ;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;527;527;
PAULO RAMOS;PDT;RJ;SERVIÇOS POSTAIS;112;112;
PAULO RAMOS;PDT;RJ;TELEFONIA;18;18;
PAULO RAMOS;PDT;RJ;Total;44850;0;
TIRIRICA;PL;SP;EMISSÃO BILHETE AÉREO;34375;34375;
TIRIRICA;PL;SP;COMBUSTÍVEIS E LUBRIFICANTES.;5463;5463;
TIRIRICA;PL;SP;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;1432;1432;
TIRIRICA;PL;SP;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1370;1370;
TIRIRICA;PL;SP;TELEFONIA;848;848;
TIRIRICA;PL;SP;SERVIÇOS POSTAIS;349;349;
TIRIRICA;PL;SP;Total;43837;0;
AMARO NETO;PRB;ES;EMISSÃO BILHETE AÉREO;22226;22226;
AMARO NETO;PRB;ES;CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.;10000;10000;
AMARO NETO;PRB;ES;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;6000;6000;
AMARO NETO;PRB;ES;COMBUSTÍVEIS E LUBRIFICANTES.;3576;3576;
AMARO NETO;PRB;ES;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;856;856;
AMARO NETO;PRB;ES;SERVIÇOS POSTAIS;671;671;
AMARO NETO;PRB;ES;ASSINATURA DE PUBLICAÇÕES;349;349;
AMARO NETO;PRB;ES;TELEFONIA;89;89;
AMARO NETO;PRB;ES;Total;43768;0;
DELEGADO WALDIR;PSL;GO;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;25200;25200;
DELEGADO WALDIR;PSL;GO;COMBUSTÍVEIS E LUBRIFICANTES.;13196;13196;
DELEGADO WALDIR;PSL;GO;EMISSÃO BILHETE AÉREO;3113;3113;
DELEGADO WALDIR;PSL;GO;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;1302;1302;
DELEGADO WALDIR;PSL;GO;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;504;504;
DELEGADO WALDIR;PSL;GO;SERVIÇOS POSTAIS;190;190;
DELEGADO WALDIR;PSL;GO;TELEFONIA;161;161;
DELEGADO WALDIR;PSL;GO;Total;43667;0;
ANÍBAL GOMES;DEM;CE;CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.;22000;22000;
ANÍBAL GOMES;DEM;CE;EMISSÃO BILHETE AÉREO;8246;8246;
ANÍBAL GOMES;DEM;CE;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;5280;5280;
ANÍBAL GOMES;DEM;CE;COMBUSTÍVEIS E LUBRIFICANTES.;4500;4500;
ANÍBAL GOMES;DEM;CE;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1682;1682;
ANÍBAL GOMES;DEM;CE;TELEFONIA;1380;1380;
ANÍBAL GOMES;DEM;CE;SERVIÇOS POSTAIS;117;117;
ANÍBAL GOMES;DEM;CE;Total;43205;0;
PAES LANDIM;PTB;PI;EMISSÃO BILHETE AÉREO;20146;20146;
PAES LANDIM;PTB;PI;LOCAÇÃO OU FRETAMENTO DE AERONAVES;18990;18990;
PAES LANDIM;PTB;PI;COMBUSTÍVEIS E LUBRIFICANTES.;1726;1726;
PAES LANDIM;PTB;PI;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;1009;1009;
PAES LANDIM;PTB;PI;TELEFONIA;321;321;
PAES LANDIM;PTB;PI;SERVIÇOS POSTAIS;48;48;
PAES LANDIM;PTB;PI;Total;42240;0;
MAJOR VITOR HUGO;PSL;GO;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;18453;18453;
MAJOR VITOR HUGO;PSL;GO;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;13913;13913;
MAJOR VITOR HUGO;PSL;GO;COMBUSTÍVEIS E LUBRIFICANTES.;6966;6966;
MAJOR VITOR HUGO;PSL;GO;EMISSÃO BILHETE AÉREO;1094;1094;
MAJOR VITOR HUGO;PSL;GO;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;626;626;
MAJOR VITOR HUGO;PSL;GO;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;270;270;
MAJOR VITOR HUGO;PSL;GO;SERVIÇOS POSTAIS;201;201;
MAJOR VITOR HUGO;PSL;GO;ASSINATURA DE PUBLICAÇÕES;139;139;
MAJOR VITOR HUGO;PSL;GO;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;44;44;
MAJOR VITOR HUGO;PSL;GO;TELEFONIA;34;34;
MAJOR VITOR HUGO;PSL;GO;Total;41741;0;
KIM KATAGUIRI;DEM;SP;EMISSÃO BILHETE AÉREO;37892;37892;
KIM KATAGUIRI;DEM;SP;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;2125;2125;
KIM KATAGUIRI;DEM;SP;PASSAGENS AÉREAS;461;461;
KIM KATAGUIRI;DEM;SP;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;256;256;
KIM KATAGUIRI;DEM;SP;SERVIÇOS POSTAIS;135;135;
KIM KATAGUIRI;DEM;SP;TELEFONIA;13;13;
KIM KATAGUIRI;DEM;SP;Total;40882;0;
DR. LUIZ OVANDO;PSL;MS;EMISSÃO BILHETE AÉREO;12534;12534;
DR. LUIZ OVANDO;PSL;MS;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;10837;10837;
DR. LUIZ OVANDO;PSL;MS;COMBUSTÍVEIS E LUBRIFICANTES.;8036;8036;
DR. LUIZ OVANDO;PSL;MS;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;7400;7400;
DR. LUIZ OVANDO;PSL;MS;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;874;874;
DR. LUIZ OVANDO;PSL;MS;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;370;370;
DR. LUIZ OVANDO;PSL;MS;SERVIÇOS POSTAIS;273;273;
DR. LUIZ OVANDO;PSL;MS;TELEFONIA;66;66;
DR. LUIZ OVANDO;PSL;MS;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;22;22;
DR. LUIZ OVANDO;PSL;MS;Total;40413;0;
SARGENTO FAHUR;PSD;PR;EMISSÃO BILHETE AÉREO;13638;13638;
SARGENTO FAHUR;PSD;PR;COMBUSTÍVEIS E LUBRIFICANTES.;9293;9293;
SARGENTO FAHUR;PSD;PR;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;7628;7628;
SARGENTO FAHUR;PSD;PR;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;4349;4349;
SARGENTO FAHUR;PSD;PR;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;1733;1733;
SARGENTO FAHUR;PSD;PR;PASSAGENS AÉREAS;1728;1728;
SARGENTO FAHUR;PSD;PR;SERVIÇOS POSTAIS;583;583;
SARGENTO FAHUR;PSD;PR;TELEFONIA;322;322;
SARGENTO FAHUR;PSD;PR;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;209;209;
SARGENTO FAHUR;PSD;PR;Total;39482;0;
PAULO MAGALHÃES;PSD;BA;EMISSÃO BILHETE AÉREO;12048;12048;
PAULO MAGALHÃES;PSD;BA;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;10375;10375;
PAULO MAGALHÃES;PSD;BA;COMBUSTÍVEIS E LUBRIFICANTES.;8266;8266;
PAULO MAGALHÃES;PSD;BA;TELEFONIA;4720;4720;
PAULO MAGALHÃES;PSD;BA;SERVIÇOS POSTAIS;1669;1669;
PAULO MAGALHÃES;PSD;BA;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;1489;1489;
PAULO MAGALHÃES;PSD;BA;PASSAGENS AÉREAS;512;512;
PAULO MAGALHÃES;PSD;BA;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;156;156;
PAULO MAGALHÃES;PSD;BA;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;120;120;
PAULO MAGALHÃES;PSD;BA;Total;39355;0;
FELÍCIO LATERÇA;PSL;RJ;EMISSÃO BILHETE AÉREO;16528;16528;
FELÍCIO LATERÇA;PSL;RJ;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;6695;6695;
FELÍCIO LATERÇA;PSL;RJ;COMBUSTÍVEIS E LUBRIFICANTES.;6694;6694;
FELÍCIO LATERÇA;PSL;RJ;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;6287;6287;
FELÍCIO LATERÇA;PSL;RJ;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;1377;1377;
FELÍCIO LATERÇA;PSL;RJ;PASSAGENS AÉREAS;483;483;
FELÍCIO LATERÇA;PSL;RJ;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;445;445;
FELÍCIO LATERÇA;PSL;RJ;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;398;398;
FELÍCIO LATERÇA;PSL;RJ;TELEFONIA;161;161;
FELÍCIO LATERÇA;PSL;RJ;PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS;113;113;
FELÍCIO LATERÇA;PSL;RJ;SERVIÇOS POSTAIS;16;16;
FELÍCIO LATERÇA;PSL;RJ;Total;39196;0;
GENERAL PETERNELLI;PSL;SP;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;12558;12558;
GENERAL PETERNELLI;PSL;SP;PASSAGENS AÉREAS;11314;11314;
GENERAL PETERNELLI;PSL;SP;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;5800;5800;
GENERAL PETERNELLI;PSL;SP;COMBUSTÍVEIS E LUBRIFICANTES.;5622;5622;
GENERAL PETERNELLI;PSL;SP;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;1694;1694;
GENERAL PETERNELLI;PSL;SP;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;915;915;
GENERAL PETERNELLI;PSL;SP;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;468;468;
GENERAL PETERNELLI;PSL;SP;SERVIÇOS POSTAIS;370;370;
GENERAL PETERNELLI;PSL;SP;TELEFONIA;292;292;
GENERAL PETERNELLI;PSL;SP;PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS;107;107;
GENERAL PETERNELLI;PSL;SP;Total;39140;0;
SANDRO ALEX;PSD;PR;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;32000;32000;
SANDRO ALEX;PSD;PR;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;3500;3500;
SANDRO ALEX;PSD;PR;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1205;1205;
SANDRO ALEX;PSD;PR;EMISSÃO BILHETE AÉREO;1039;1039;
SANDRO ALEX;PSD;PR;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;551;551;
SANDRO ALEX;PSD;PR;TELEFONIA;22;22;
SANDRO ALEX;PSD;PR;Total;38318;0;
BIA KICIS;PSL;DF;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;13134;13134;
BIA KICIS;PSL;DF;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;12800;12800;
BIA KICIS;PSL;DF;COMBUSTÍVEIS E LUBRIFICANTES.;6665;6665;
BIA KICIS;PSL;DF;EMISSÃO BILHETE AÉREO;2082;2082;
BIA KICIS;PSL;DF;SERVIÇOS POSTAIS;1688;1688;
BIA KICIS;PSL;DF;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;1176;1176;
BIA KICIS;PSL;DF;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;333;333;
BIA KICIS;PSL;DF;TELEFONIA;33;33;
BIA KICIS;PSL;DF;Total;37911;0;
PAULO FOLETTO;PSB;ES;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;16200;16200;
PAULO FOLETTO;PSB;ES;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;6898;6898;
PAULO FOLETTO;PSB;ES;CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.;6000;6000;
PAULO FOLETTO;PSB;ES;EMISSÃO BILHETE AÉREO;4258;4258;
PAULO FOLETTO;PSB;ES;COMBUSTÍVEIS E LUBRIFICANTES.;2814;2814;
PAULO FOLETTO;PSB;ES;TELEFONIA;990;990;
PAULO FOLETTO;PSB;ES;SERVIÇOS POSTAIS;586;586;
PAULO FOLETTO;PSB;ES;Total;37746;0;
RODRIGO MAIA;DEM;RJ;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;20000;20000;
RODRIGO MAIA;DEM;RJ;COMBUSTÍVEIS E LUBRIFICANTES.;8182;8182;
RODRIGO MAIA;DEM;RJ;TELEFONIA;6922;6922;
RODRIGO MAIA;DEM;RJ;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1280;1280;
RODRIGO MAIA;DEM;RJ;SERVIÇOS POSTAIS;257;257;
RODRIGO MAIA;DEM;RJ;Total;36641;0;
CHRIS TONIETTO;PSL;RJ;EMISSÃO BILHETE AÉREO;19251;19251;
CHRIS TONIETTO;PSL;RJ;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;8860;8860;
CHRIS TONIETTO;PSL;RJ;SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.;8500;8500;
CHRIS TONIETTO;PSL;RJ;TELEFONIA;1;1;
CHRIS TONIETTO;PSL;RJ;Total;36612;0;
JOICE HASSELMANN;PSL;SP;EMISSÃO BILHETE AÉREO;17660;17660;
JOICE HASSELMANN;PSL;SP;COMBUSTÍVEIS E LUBRIFICANTES.;5887;5887;
JOICE HASSELMANN;PSL;SP;TELEFONIA;3713;3713;
JOICE HASSELMANN;PSL;SP;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;2575;2575;
JOICE HASSELMANN;PSL;SP;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;2300;2300;
JOICE HASSELMANN;PSL;SP;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;1396;1396;
JOICE HASSELMANN;PSL;SP;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;806;806;
JOICE HASSELMANN;PSL;SP;PASSAGENS AÉREAS;681;681;
JOICE HASSELMANN;PSL;SP;SERVIÇOS POSTAIS;251;251;
JOICE HASSELMANN;PSL;SP;Total;35270;0;
GUSTAVO FRUET;PDT;PR;EMISSÃO BILHETE AÉREO;11061;11061;
GUSTAVO FRUET;PDT;PR;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;7900;7900;
GUSTAVO FRUET;PDT;PR;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;6316;6316;
GUSTAVO FRUET;PDT;PR;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;3690;3690;
GUSTAVO FRUET;PDT;PR;COMBUSTÍVEIS E LUBRIFICANTES.;2321;2321;
GUSTAVO FRUET;PDT;PR;PASSAGENS AÉREAS;2190;2190;
GUSTAVO FRUET;PDT;PR;TELEFONIA;613;613;
GUSTAVO FRUET;PDT;PR;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;580;580;
GUSTAVO FRUET;PDT;PR;SERVIÇOS POSTAIS;202;202;
GUSTAVO FRUET;PDT;PR;Total;34873;0;
CORONEL ARMANDO;PSL;SC;EMISSÃO BILHETE AÉREO;17037;17037;
CORONEL ARMANDO;PSL;SC;COMBUSTÍVEIS E LUBRIFICANTES.;9913;9913;
CORONEL ARMANDO;PSL;SC;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5534;5534;
CORONEL ARMANDO;PSL;SC;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;1186;1186;
CORONEL ARMANDO;PSL;SC;SERVIÇOS POSTAIS;209;209;
CORONEL ARMANDO;PSL;SC;TELEFONIA;157;157;
CORONEL ARMANDO;PSL;SC;PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS;96;96;
CORONEL ARMANDO;PSL;SC;Total;34132;0;
VILSON DA FETAEMG;PSB;MG;EMISSÃO BILHETE AÉREO;10191;10191;
VILSON DA FETAEMG;PSB;MG;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;8300;8300;
VILSON DA FETAEMG;PSB;MG;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;8000;8000;
VILSON DA FETAEMG;PSB;MG;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;2897;2897;
VILSON DA FETAEMG;PSB;MG;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1474;1474;
VILSON DA FETAEMG;PSB;MG;COMBUSTÍVEIS E LUBRIFICANTES.;1415;1415;
VILSON DA FETAEMG;PSB;MG;TELEFONIA;831;831;
VILSON DA FETAEMG;PSB;MG;SERVIÇOS POSTAIS;344;344;
VILSON DA FETAEMG;PSB;MG;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;335;335;
VILSON DA FETAEMG;PSB;MG;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;120;120;
VILSON DA FETAEMG;PSB;MG;Total;33906;0;
LOURIVAL GOMES;PSL;RJ;EMISSÃO BILHETE AÉREO;18093;18093;
LOURIVAL GOMES;PSL;RJ;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;7000;7000;
LOURIVAL GOMES;PSL;RJ;COMBUSTÍVEIS E LUBRIFICANTES.;6363;6363;
LOURIVAL GOMES;PSL;RJ;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;372;372;
LOURIVAL GOMES;PSL;RJ;TELEFONIA;279;279;
LOURIVAL GOMES;PSL;RJ;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;195;195;
LOURIVAL GOMES;PSL;RJ;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;181;181;
LOURIVAL GOMES;PSL;RJ;SERVIÇOS POSTAIS;127;127;
LOURIVAL GOMES;PSL;RJ;Total;32608;0;
ELIAS VAZ;PSB;GO;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;16500;16500;
ELIAS VAZ;PSB;GO;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5950;5950;
ELIAS VAZ;PSB;GO;COMBUSTÍVEIS E LUBRIFICANTES.;3035;3035;
ELIAS VAZ;PSB;GO;PASSAGENS AÉREAS;1879;1879;
ELIAS VAZ;PSB;GO;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;994;994;
ELIAS VAZ;PSB;GO;TELEFONIA;917;917;
ELIAS VAZ;PSB;GO;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;476;476;
ELIAS VAZ;PSB;GO;ASSINATURA DE PUBLICAÇÕES;471;471;
ELIAS VAZ;PSB;GO;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;198;198;
ELIAS VAZ;PSB;GO;Total;30419;0;
RODRIGO AGOSTINHO;PSB;SP;EMISSÃO BILHETE AÉREO;17658;17658;
RODRIGO AGOSTINHO;PSB;SP;COMBUSTÍVEIS E LUBRIFICANTES.;5896;5896;
RODRIGO AGOSTINHO;PSB;SP;PASSAGENS AÉREAS;1566;1566;
RODRIGO AGOSTINHO;PSB;SP;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1448;1448;
RODRIGO AGOSTINHO;PSB;SP;ASSINATURA DE PUBLICAÇÕES;760;760;
RODRIGO AGOSTINHO;PSB;SP;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;720;720;
RODRIGO AGOSTINHO;PSB;SP;SERVIÇOS POSTAIS;436;436;
RODRIGO AGOSTINHO;PSB;SP;TELEFONIA;85;85;
